32583;2009; 2; 2; 0; 2; 2; 0;12; 35; 8
32583;2009; 2; 2; 3; 2; 2; 3;15; 20; 7
32583;2009; 2; 2; 6; 2; 2; 6;18;330; 4
32583;2009; 2; 2; 9; 2; 2; 9;21;305; 7
32583;2009; 2; 2;12; 2; 3;12; 0;300; 5
32583;2009; 2; 2;15; 2; 3;15; 3;320; 4
32583;2009; 2; 2;18; 2; 3;18; 6;350; 2
32583;2009; 2; 2;21; 2; 3;21; 9;  5; 3
32583;2009; 2; 3; 0; 2; 3; 0;12;345; 4
32583;2009; 2; 3; 3; 2; 3; 3;15;280; 6
32583;2009; 2; 3; 6; 2; 3; 6;18;335; 4
32583;2009; 2; 3; 9; 2; 3; 9;21;315; 5
32583;2009; 2; 3;12; 2; 4;12; 0;340; 5
32583;2009; 2; 3;15; 2; 4;15; 3;350; 7
32583;2009; 2; 3;18; 2; 4;18; 6;350; 7
32583;2009; 2; 3;21; 2; 4;21; 9;350; 6
32583;2009; 2; 4; 0; 2; 4; 0;12;345; 6
32583;2009; 2; 4; 3; 2; 4; 3;15;355; 5
32583;2009; 2; 4; 6; 2; 4; 6;18;335; 5
32583;2009; 2; 4; 9; 2; 4; 9;21;345; 4
32583;2009; 2; 4;12; 2; 5;12; 0;360; 4
32583;2009; 2; 4;15; 2; 5;15; 3;350; 5
32583;2009; 2; 4;18; 2; 5;18; 6;325; 2
32583;2009; 2; 4;21; 2; 5;21; 9;340; 1
32583;2009; 2; 5; 0; 2; 5; 0;12;360; 3
32583;2009; 2; 5; 3; 2; 5; 3;15;285; 4
32583;2009; 2; 5; 6; 2; 5; 6;18;  0; 0
32583;2009; 2; 5; 9; 2; 5; 9;21;  0; 0
32583;2009; 2; 5;12; 2; 6;12; 0;  0; 0
32583;2009; 2; 5;15; 2; 6;15; 3;  0; 0
32583;2009; 2; 5;18; 2; 6;18; 6;  0; 0
32583;2009; 2; 5;21; 2; 6;21; 9;300; 2
32583;2009; 2; 6; 0; 2; 6; 0;12;340; 5
32583;2009; 2; 6; 3; 2; 6; 3;15;350; 3
32583;2009; 2; 6; 6; 2; 6; 6;18;270; 5
32583;2009; 2; 6; 9; 2; 6; 9;21;285; 2
32583;2009; 2; 6;12; 2; 7;12; 0;345; 3
32583;2009; 2; 6;15; 2; 7;15; 3;  0; 0
32583;2009; 2; 6;18; 2; 7;18; 6;115; 7
32583;2009; 2; 6;21; 2; 7;21; 9;330; 4
32583;2009; 2; 7; 0; 2; 7; 0;12;325; 5
32583;2009; 2; 7; 3; 2; 7; 3;15;315; 5
32583;2009; 2; 7; 6; 2; 7; 6;18;330; 5
32583;2009; 2; 7; 9; 2; 7; 9;21;350; 4
32583;2009; 2; 7;12; 2; 8;12; 0;310; 6
32583;2009; 2; 7;15; 2; 8;15; 3;340; 6
32583;2009; 2; 7;18; 2; 8;18; 6;340; 8
32583;2009; 2; 7;21; 2; 8;21; 9;325; 9
32583;2009; 2; 8; 0; 2; 8; 0;12;325; 8
32583;2009; 2; 8; 3; 2; 8; 3;15;340; 7
32583;2009; 2; 8; 6; 2; 8; 6;18;325; 7
32583;2009; 2; 8; 9; 2; 8; 9;21;320; 6
32583;2009; 2; 8;12; 2; 9;12; 0;335; 8
32583;2009; 2; 8;15; 2; 9;15; 3;340; 6
32583;2009; 2; 8;18; 2; 9;18; 6;320; 7
32583;2009; 2; 8;21; 2; 9;21; 9;345; 6
32583;2009; 2; 9; 0; 2; 9; 0;12; 10; 3
32583;2009; 2; 9; 3; 2; 9; 3;15;325; 5
32583;2009; 2; 9; 6; 2; 9; 6;18;335;14
32583;2009; 2; 9; 9; 2; 9; 9;21;340; 9
32583;2009; 2; 9;12; 2;10;12; 0;345; 9
32583;2009; 2; 9;15; 2;10;15; 3;340; 8
32583;2009; 2; 9;18; 2;10;18; 6; 65; 7
32583;2009; 2; 9;21; 2;10;21; 9; 85; 7
32583;2009; 2;10; 0; 2;10; 0;12; 70; 4
32583;2009; 2;10; 3; 2;10; 3;15; 60; 3
32583;2009; 2;10; 6; 2;10; 6;18; 45; 4
32583;2009; 2;10; 9; 2;10; 9;21; 10; 2
32583;2009; 2;10;12; 2;11;12; 0; 10; 3
32583;2009; 2;10;15; 2;11;15; 3;345; 1
32583;2009; 2;10;18; 2;11;18; 6;350; 2
32583;2009; 2;10;21; 2;11;21; 9;340; 5
32583;2009; 2;11; 0; 2;11; 0;12;330; 3
